"address","categories/0","categories/1","categories/2","categories/3","categories/4","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Belinda",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-20T09:04:18.072Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNRcU1TdGt3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRcU1TdGt3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICQqMStkwE%7CCgsIkojq2wUQ8O-rIg%7C?hl=en","118431870990437101080","34","https://lh3.googleusercontent.com/a/ACg8ocJuAP9CI1A8ZrPzUiibbKISUJfsGwgtKU4csGi9r9ZWKxwOTQ=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/118431870990437101080?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"116 Streatham High Rd","false","Poor service",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Kashaf Zahra",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-16T17:46:24.993Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBcGZURnB3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBcGZURnB3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDApfTFpwE%7CCgwI8PDW2wUQmIP32QM%7C?hl=en","101621361809633790672","1","https://lh3.googleusercontent.com/a-/ALV-UjVzkSKminN4zWVxDV-xfSWSIKZ0bMSOHeGzgHkRhktJzVTk8BKh=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101621361809633790672?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Georgios Analytis",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-11T15:32:02.836Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN3c1otM05nEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3c1otM05nEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICwsZ-3Ng%7CCgwI8oK82wUQgLLRjgM%7C?hl=en","117597467700899621032","85","https://lh3.googleusercontent.com/a-/ALV-UjVCEp3-SkT31YIcsS1cuC0jw-Vph4Mbnol8NcUuFc2Hipx1nqus=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/117597467700899621032?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","maalware (Asa.)",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-11T14:25:08.090Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURna1lPLTZRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURna1lPLTZRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDgkYO-6QE%7CCgsIxOO72wUQgJX1Kg%7C?hl=en","109620530526936505813","1","https://lh3.googleusercontent.com/a-/ALV-UjU_SS-G0wuzwq1yAKCJeJo0-beYgZS_-e8wNexZMeP5FLeEku4t=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109620530526936505813?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Hilda Blomley",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-08T15:59:00.442Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBME9HZmhRRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBME9HZmhRRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDA0OGfhQE%7CCgwIxKas2wUQgMXh0gE%7C?hl=en","113977039970154794028","18","https://lh3.googleusercontent.com/a/ACg8ocIwp1gUjs-AUNFDlHunzEmMEDQlY1mNIYbuBVvjFJ5ExxMYhg=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/113977039970154794028?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"116 Streatham High Rd","false","Had to wait for about 15mins for food. Don't know if they were really busy beforehand but no place to sit and wait.",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Mark Smith",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-07T22:55:58.616Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURBeV9fWWR3EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBeV9fWWR3EAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDAy__Ydw%7CCgwI_sao2wUQgNTdpQI%7C?hl=en","101006858350592225850","208","https://lh3.googleusercontent.com/a/ACg8ocK3XuAOaSsNdxDGgiUh2UR_2V67Swo_PVBethT5a9XxeV3TQA=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/101006858350592225850?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"116 Streatham High Rd","false","Average for a KFC",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","false","en","0","51.4341571","-0.1286314","Mani O",,,"false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-07T21:16:09.841Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURRcU1MRFhREAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRcU1MRFhREAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDQqMLDXQ%7CCgwImZio2wUQwMiCkQM%7C?hl=en","105875613819747833180","1","https://lh3.googleusercontent.com/a/ACg8ocIb3jX3ArEOJpH7mn3XsC0z6-0DfpuC-1_m9EsfqbWhGIxsvw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105875613819747833180?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"116 Streatham High Rd","false",,,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Jesus Cruz",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-07T06:39:13.667Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3cXFHMHJBRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3cXFHMHJBRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICwqqG0rAE%7CCgwIkf2k2wUQwLmGvgI%7C?hl=en","107970454169187692006","41","https://lh3.googleusercontent.com/a/ACg8ocJsRW6PJMRu8v2I991nKH6vfZFoLwdDTEYCRPrkfZegObk8crQm=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/107970454169187692006?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"116 Streatham High Rd","false","Good manager, good service",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Sharif Md Parvez",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-06T22:04:34.468Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNnbk82RE93EAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnbk82RE93EAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICgnO6DOw%7CCgwI8ouj2wUQgLqU3wE%7C?hl=en","102298133910821876116","1114","https://lh3.googleusercontent.com/a-/ALV-UjUCKy33TjF_vBWnsJkgKmlk8foL7af-Wz_vaYJkqTigrOPWRZsACQ=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/102298133910821876116?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false","Good customer service, good quality food. Halal KFC",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","e4 rfy",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-04T17:49:10.259Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN3al9mdXZ3RRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3al9mdXZ3RRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICwj_fuvwE%7CCgsIls6X2wUQwI3Aew%7C?hl=en","101511268551464947109","80","https://lh3.googleusercontent.com/a/ACg8ocLHZtlqrSyYudl_nUfvApi8SJ1Tk2YltQd4FH0LsA6ipjgafHM=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101511268551464947109?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false","Love it local chicken and it's halal cant go wrong, waiting times can be long sometimes otherwise great!",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","Daniella Couto",,"pt","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-03T19:25:12.644Z",,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURBdnBQTDhnRRAB",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURBdnBQTDhnRRAB!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgIDAvpPL8gE%7CCgwImNiS2wUQgNKKswI%7C?hl=en","110074529264539723695","4","https://lh3.googleusercontent.com/a-/ALV-UjWk1TdrVP5nHPj1FOp0Hg_C1GG6hAejEA35SwOEXzp7MnM9fKbTAw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/110074529264539723695?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","2",,"116 Streatham High Rd","false","Terrível,não tinha um lugar para lavar as mãos.","Terrible, there was no place to wash your hands.","KFC London","3.2","en","https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
"116 Streatham High Rd, London SW16 1BW, United Kingdom","Fast food restaurant","Chicken restaurant","Chicken wings restaurant","Fried chicken takeaway","Takeout Restaurant","Fast food restaurant","4572910378820388134","London","GB","0x487604250422f1a7:0x3f763dc2df494526","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-ia6uWxRKdtu9iylkjUfKZW-KYWT6VUHl-8K5xJ95VhpRHJUCrcNEntJKX4YUh2zLbzKuoImYU6iiIJsxSYpzrWcxDsO7wOjZVA8exsE1MFqsZoVzC8a_5jKWiWzSyc22kKnO=w426-h240-k-no","false","true","en","0","51.4341571","-0.1286314","ShirleyAnne French",,"en","false","ChIJp_EiBCUEdkgRJkVJ38I9dj8","SW16 1BW","£1–10","6 years ago","2018-08-02T06:11:29.435Z",,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRNWFyVUJBEAE",,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRNWFyVUJBEAE!2m1!1s0x0:0x3f763dc2df494526!3m1!1s2@1:CIHM0ogKEICAgICQ5arUBA%7CCgwIkcGK2wUQwKW2zwE%7C?hl=en","106034095652529259595","94","https://lh3.googleusercontent.com/a-/ALV-UjVrG1lKpRf36eaLGVWqaP_8STS6tvrhYrea9nAyh48s8eBcIgpg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106034095652529259595?hl=en","759","2025-04-30T17:06:06.949Z","Direct Detail URL: https://www.google.co.uk/maps/place/KFC+London/@51.4342409,-0.1286004,147m/data=!3m1!1e3!4m8!3m7!1s0x487604250422f1a7:0x3f763dc2df494526!8m2!3d51.4341571!4d-0.1286314!9m1!1b1!16s%2Fg%2F1hhx3bmqd?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"116 Streatham High Rd","false","Comfortable and friendly staff quick service too",,"KFC London","3.2",,"https://www.google.com/maps/search/?api=1&query=KFC%20London&query_place_id=ChIJp_EiBCUEdkgRJkVJ38I9dj8",
